天津 , 291857218 , 萌新二枚 , 2024-07-27 23:05:49 , 54 , 0 , 求把我原神号封了，充的钱都冲的昧良心，什么狗屎，最好给我原神封了，好去转转买个二手的相机
安徽 , 284101907 , 常安大帝 , 2024-07-27 23:05:49 , 26 , 2 , 有些人爱玩不玩，作为一个散兵厨，我还是很喜欢这次的剧情的，首先是我们散宝终于迎来了自己的高光，带着勇者身份强势回归，狠狠打了一波散黑的脸，其次虽然已经磕了许久的散草cp，但是能吃上新的散露cp好评，最后也感谢原神的编剧大大，看到隔壁漂泊者有岁主，给我们也不甘示弱地安排了杜林宝宝当我们的龙宠，这待遇规格真是拉满了再黑我们家散宝试试呢
安徽 , 300772391 , 可我喜欢白色 , 2024-07-27 23:34:21 , 0 , 0 , 这波跟头像配合的不是很好
湖南 , 297144405 , 鼽亾 , 2024-07-27 23:35:17 , 0 , 0 , 你来真的啊_(米游兔—飚汗)
河南 , 370586462 , 都觉得就是计算 , 2024-07-27 23:05:49 , 18 , 0 , 人机验证不早就出了吗，哪里来的人机刷
广东 , 294083912 , 3度散宝 , 2024-07-27 23:05:48 , 14 , 0 , 难蚌，无敌了
江苏 , 175196165 , Flagellants , 2024-07-27 23:05:47 , 3 , 1 , 原来如此，是这样啊，最近看那些心情可受影响了。_(杰帕德 叹气)
安徽 , 406102072 , 泸溪须根餮 , 2024-07-27 23:05:47 , 42 , 0 , 老师我们可以复活瓦谢吗？😭他也只是杀了几百个人呀他可是为了自己的爱人知道吗？枫丹人为了变成人的私欲窃取了原始胎海的力量，我们瓦谢只是为了把他们变成最原始的身份而已，为了自己的爱人而努力，难道不是一种高尚纯洁天真的品质吗？我们瓦谢也应该去希穆兰卡拯救世界 速速复活瓦谢加入卡池😫 瓦谢只是让他们重新变成纯水精灵，又没有杀死他们。凭什么要他死啊。😢😭jxjyxocjj
广东 , 405085808 , 牢兵回归 , 2024-07-27 23:05:40 , 1 , 0 , 我爱中国
广西 , 338990989 , 红尘与血 , 2024-07-27 23:05:40 , 0 , 0 , 支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持支持
山东 , 115103609 , ggjvvg , 2024-07-27 23:05:29 , 0 , 0 , _(开拓者 吃瓜ing)_(开拓者 吃瓜脸)_(佩拉 懵)
山东 , 5357518 , 子头狗 , 2024-07-27 23:05:23 , 11 , 0 , 哈哈哈哈哈哈哈哈好好好这么玩是吧👍
广东 , 306912551 , 离ony , 2024-07-27 23:05:17 , 1 , 0 , 好耶
河南 , 274680790 , 刀子LM , 2024-07-27 23:05:11 , 0 , 0 , 1
上海 , 396155103 , 船到桥头自然翻 , 2024-07-27 23:05:05 , 7 , 5 , 现在正常玩家的社区体验变得糟糕了好吗，对水军温柔就是对正常人残忍
陕西 , 162251751 , 严肃点 , 2024-07-27 23:05:00 , 4 , 4 , 希望可以追查下去，抓几个水军典型。不能老指望我们这些玩家抗压，你们官方也得付出行动，维护我们的讨论环境。
广东 , 4944195 , 酱鸭 , 2024-07-27 23:04:59 , 3 , 1 , 加大力度，社区要掌握在自己手里，别怕误封。误封可以慢慢查之后解除，但一个刷屏带节奏谩骂的社区对会看社区的正常玩家来说太难受了。
安徽 , 74175130 , 贝I拉 , 2024-07-27 23:04:58 , 2 , 0 , 支持，加大力度
广西 , 159382273 , 无言之乐 , 2024-07-27 23:04:54 , 1 , 0 , 干的好，早该这样了_(米游兔-加油)
安徽 , 245432608 , 忆羽千夜 , 2024-07-27 23:04:51 , 5 , 1 , 1.取消双武器池，定轨哪个出哪个2.提供圣遗物主词条自选道具3.增加新手卡池五星必中4.星辉可换常驻五星角色和武器，亦可兑换当期up角色命座，可限购5.角色升级溢出经验可转化经验书6.增加锻造项数，直接一次拉满7.圣遗物经验溢出可转化经验瓶和弃置功能8.取消大世界奔跑时的耐力限制9.寻宝罗盘可显示当前范围内所有宝箱10.幻想真境剧诗取消角色数量要求限制，提供全角色的试用11.各个区域的天赋圣遗物本，额外掉落此区域怪物材料12.城市声望讨伐可直接同时接取三个13.前三次周本不限制次数，同一周本可以打三次14.开启宝箱自动拾取奖励长按F，可拾取当前角色范围内所有掉落物
甘肃 , 74399060 , 云端玉岩丶 , 2024-07-27 23:31:58 , 2 , 0 , 你在许愿吗？你当人家公司是许愿树啊awwbwg
河南 , 376447663 , 极乐涂山 , 2024-07-28 08:01:31 , 0 , 0 , 2，7说不定5.0还真有呢_(米游兔-加油)
河北 , 336733780 , 极光南见 , 2024-07-27 23:04:50 , 0 , 1 , 节奏甚至都已经漫延到买周边的直播间了，直播人员直接躺枪
广西 , 383331763 , gakkkkkki , 2024-07-27 23:45:17 , 0 , 0 , 直播间在哪看，我也要去
湖南 , 33406229 , 我忘记了你的名字 , 2024-07-27 23:06:30 , 1 , 0 , 科韵路魅力时刻_(心情简单)
湖北 , 293052041 , 咕咕鸡蛋羹 , 2024-07-27 23:06:28 , 3 , 0 , 支持😁
湖南 , 391191127 , juilin , 2024-07-27 23:06:27 , 9 , 0 , 5.0前瞻会更严重
广西 , 276151625 , 人人夸我美食家 , 2024-07-27 23:42:58 , 0 , 0 , 这就是战争😈
重庆 , 382704810 , Miaolin喵林 , 2024-07-27 23:06:24 , 4 , 2 , _(心情复杂)我在其他平台说是有些水军刷的，挨了顿骂。总是把60级的玩家拿出来比较，但我这边看见最多的是新玩家
四川 , 301305180 , 在逃邪眼公子 , 2024-07-27 23:40:54 , 0 , 0 , 兄弟我能不能让60级基数加一呢_(诺登斯_盯)
贵州 , 391202737 , 醒O , 2024-07-27 23:06:23 , 1 , 0 , _(三月七_点赞)_(三月七_点赞)_(三月七_点赞)
福建 , 238417006 , 糖醋地球 , 2024-07-27 23:06:22 , 1 , 0 , 好！
四川 , 18651696 , GOOC , 2024-07-27 23:06:22 , 1 , 0 , 支持
内蒙古 , 81906937 , 瓜砸 , 2024-07-27 23:06:13 , 3 , 3 , 刷评论都刷到小黑屋管理员底下了，_(爱了爱了)_(爱了爱了)饥不择食啊
湖北 , 331943302 , 我收拾收拾试试 , 2024-07-27 23:06:11 , 1 , 0 , 1
福建 , 72802918 , 花海与星空皆无 , 2024-07-27 23:06:10 , 0 , 0 , 🤣
重庆 , 78189903 , vuq62535 , 2024-07-27 23:06:10 , 0 , 0 , 喝茶
广东 , 228628953 , AirHolic , 2024-07-27 23:06:06 , 18 , 1 , 感觉这个版本的剧情挺好的，希望以后版本剧情能像这个版本这么好
重庆 , 332373762 , 一生不会歪 , 2024-07-27 23:06:04 , 1 , 2 , 支持，加大力度，严惩
江苏 , 332215403 , JYY666 , 2024-07-27 23:06:03 , 3 , 1 , 原犯的错能不能不要波及到其他米家游戏啊
广东 , 209948287 , 无禁gg , 2024-07-27 23:05:57 , 1 , 1 , 最让玩家放心的的一次
宁夏 , 276045804 , 指尖荧光 , 2024-07-27 23:05:53 , 19 , 1 , 支持牛魔
重庆 , 206543180 , dhrbdhdbdyb , 2024-07-27 23:05:53 , 13 , 2 , 还是太轻了，要是我老马出手游戏的号都能给你收回去。
浙江 , 259570552 , 提纯是一种化学方法 , 2024-07-27 23:05:53 , 14 , 0 , 不防顺便管管你的社管，什么人啊
河南 , 274680790 , 刀子LM , 2024-07-27 23:05:52 , 143 , 3 , 逆天文案写的私人剧情引爆了牢玩家的不满，加经典飞舞社管喜欢装死捂嘴封号锁楼，导致手摇车越来越多
上海 , 161960892 , alise0331 , 2024-07-27 23:05:51 , 21 , 0 , 原来我是人机
陕西 , 302238792 , 钻灯饰 , 2024-07-27 23:06:54 , 198 , 5 , 只要我判你们是水军ai 我剧情就是没问题的了 我就不用道歉了。不愧是同一个制作组的 共用一个脑子
四川 , 374196963 , 小骄傲eee , 2024-07-28 11:38:49 , 1 , 0 , 一群老登说他们不是水军，是对剧情失望才冲。天啦，都玩了一千天了，原神玩家什么战斗力他们不清楚吗？这么强的战斗力，这不是我们家原友吧？热知识：雷雨二十万粉时是靠播到了百万粉
重庆 , 213077158 , 顾白辰 , 2024-07-28 12:11:43 , 0 , 0 , 你也是个纯小子😄
四川 , 374196963 , 小骄傲eee , 2024-07-28 12:13:25 , 0 , 0 , 只要你评论没有在骂原神，那你就得被围攻了，连游戏天数都会成为罪名，我已经被骂惨了怒火这么强就赶紧退了吧，免得烧伤自己或者烧到别人这么跟你说吧，连画师画的画上只要有🌂就开始无差别攻击了
江西 , 189808507 , 孩子们该上潮了 , 2024-07-27 23:06:54 , 25 , 2 , 哈？我成水军了
甘肃 , 285972778 , 是甘雨小姐呀 , 2024-07-27 23:06:53 , 358 , 16 , 支持，支持，建议把所有老登都封了，这样以后就没有节奏了。原神滴未来是属于年轻人滴🤣
广东 , 380815044 , 想跟芙芙看日出 , 2024-07-28 11:46:28 , 3 , 0 , 新时代已经没有承载老登的船了_(米游姬咕咕)
贵州 , 311504513 , 陌璃ML , 2024-07-28 11:59:59 , 4 , 0 , 原神是老登的，也是年轻人的。但归根结底是年轻人的😄
江苏 , 73241539 , 免色Sir , 2024-07-28 13:16:41 , 2 , 0 , 沉舟侧畔千帆过，病树前头万木春
浙江 , 276230649 , 我的摸桑 , 2024-07-27 23:06:51 , 105 , 2 , 臭文案写的散币：☝🏻️🤓由于个人原因，删掉别人的看法。
河南 , 339730401 , Tiger逢坂大河 , 2024-07-27 23:06:51 , 61 , 2 , 你是个几把啊
福建 , 159615670 , 鄜畤岩谷 , 2024-07-27 23:06:49 , 17 , 4 , 全封了吧真的，评论区全是赛博生命_(阿姬倒地)误会的后面再说，先把刷屏的全搞掉
河南 , 411547164 , 13社管 , 2024-07-27 23:37:24 , 0 , 0 , 未定玩家
福建 , 159615670 , 鄜畤岩谷 , 2024-07-28 01:38:29 , 0 , 0 , 崩二没排面吗？崩二才是玩最少的！
浙江 , 278254467 , 旅行者362322 , 2024-07-27 23:06:48 , 15 , 11 , 应该全封，跟着人机冲的二货一起封禁。要解封的自己去申请。
河南 , 211473812 , 米塔婕斯 , 2024-07-27 23:06:48 , 137 , 4 , <img src="https://upload-bbs.miyoushe.com/upload/2024/07/27/211473812/500cb63f1344690f33cad393b47364a2_4387064932033813911.jpg">
河南 , 426405848 , 扁舟子2号 , 2024-07-27 23:35:54 , 4 , 4 , 游戏而已，我打游戏都跳剧情，除了主线，打游戏是为了快乐，寻找里面的特色，真没想那么多，毕竟流浪者都是一个角色了，这么计较反会影响最初的意义，当前环境下，文案组也写不出多么反动的剧情，毕竟那么多人看着…
江苏 , 74530211 , 蝎子莱莱和蟑螂灭霸 , 2024-07-27 23:50:34 , 0 , 0 , _(帕姆 开拓)
福建 , 348773442 , 托马有什么昵称不存在 , 2024-07-28 00:55:59 , 0 , 0 , 可是我是剧情党_(荒泷一斗-努力工作)
广西 , 190018543 , 丷大梦谁先醒丷 , 2024-07-27 23:06:47 , 73 , 1 , 小黑屋管理员我称你冯了个福
广东 , 370431907 , fjcbxgdgsfhch , 2024-07-27 23:06:46 , 71 , 2 , 不如让你父上直接搞个xz提纯活动，不纯的不准玩游戏不更好？☝🤓
广东 , 280344817 , 喵茶茶 , 2024-07-27 23:06:44 , 11 , 2 , 能不能先把评论区那个传送点解锁2，宝箱获得1，新深渊没打过的号给封了_(流萤 没钱)
广东 , 290947947 , 失去过可以 , 2024-07-27 23:06:44 , 61 , 1 , 你说得对，但是就算是乱冲人，说的再分过也无所谓🤓☝️只要节在奏过去之后换掉头像和id，再把过往评论删掉，不就拥有高洁善而良的灵魂了吗🤓☝️
云南 , 253443322 , 竞岗位 , 2024-07-27 23:06:43 , 42 , 1 , 真是给你nb到了，你有啥用
河南 , 339730401 , Tiger逢坂大河 , 2024-07-27 23:06:43 , 69 , 0 , 我操你妈
福建 , 286281572 , 分山卡卡 , 2024-07-27 23:33:55 , 1 , 0 , 心直口快吾辈楷模
四川 , 75145445 , 德丽莎大姨妈第一可爱 , 2024-07-27 23:41:04 , 1 , 0 , 直抒胸臆
福建 , 296848383 , 沖汾 , 2024-07-27 23:45:29 , 1 , 0 , 好家伙这么直接
浙江 , 321836388 , 彝浵 , 2024-07-27 23:06:41 , 198 , 6 , 别搞笑了，那么多的b站up主骂也是水军吗？牢原你的水总都跑了_(哲-让我想想)
广东 , 322785305 , Hsvhsdh , 2024-07-28 01:12:11 , 0 , 0 , 有的是真实反馈自己的意见（这个意见对不对咱不知道，无非就是别出散这种灰色性格的的角色啊，能不能让主角多点龙傲天剧情啊，能不能多点后宫剧情啊这种），有的是蹭热度，能收集的真不多，再者，他们几乎都是输出情绪，能被正经当作意见的更少了，意义真不大。
山西 , 279083456 , 神子御坚冰 , 2024-07-28 02:22:45 , 0 , 0 , 视频是几十一个，都有报价的，粉丝多的给的更多
黑龙江 , 291365591 , 五郎的下面的绷带 , 2024-07-28 03:41:17 , 0 , 0 , 还有超级多的融号视频
浙江 , 263187621 , 祈岁成岁 , 2024-07-27 23:06:38 , 13 , 0 , 我没意见我是人机
江苏 , 180405018 , 崩崩小園帽 , 2024-07-27 23:06:37 , 1 , 0 , _(心情简单)
浙江 , 5227167 , 莉莉单推奥托大人 , 2024-07-27 23:06:36 , 7 , 0 , 支持米凯拉的一切决定。😆
湖南 , 76143374 , 無妄の天災 , 2024-07-27 23:06:35 , 8 , 2 , 不封不足以平民愤，不封不足以正社法，不封不足以保米社
黑龙江 , 165361350 , 唠不了一点 , 2024-07-27 23:07:30 , 6 , 7 , 有些人呢是拿钱办事，有些人被带了节奏还以为自己独立思考。狗吃肉正常，自带干粮当狗不很人道
湖南 , 291546407 , 浮珠 , 2024-07-27 23:37:03 , 2 , 0 , 多来点散宝的剧情爱吃
四川 , 339711553 , 我批你摩洛哥饼批批批 , 2024-07-27 23:07:30 , 26 , 0 , 怎么最新又被打开了啊🤣🤣
浙江 , 172978617 , 墨笔青莲 , 2024-07-27 23:07:30 , 1 , 0 , ⑥
湖北 , 293551618 , Broken夢 , 2024-07-27 23:07:29 , 113 , 2 , 不删玩家的帖，把自己的帖删了是吧？🤓👍官方这高洁善良的灵魂，值得我们学习
福建 , 354681048 , 图案也可以 , 2024-07-27 23:07:28 , 55 , 1 , 我能获得荣誉勋章么？虽然不玩原只玩铁，但是策划的妈和高贵的灵魂只能留一个，你懂我意思吧_(吃雪糕)
云南 , 253443322 , 竞岗位 , 2024-07-27 23:07:27 , 27 , 1 , 好一个好评如潮！！！！！！💩
广东 , 289268538 , 白给且败北 , 2024-07-27 23:07:27 , 16 , 1 , 只会助纣为虐，对吧，不多评价了
广东 , 343761043 , hoscb , 2024-07-27 23:07:26 , 14 , 1 , 最失败的一集
福建 , 297780068 , 䶈 , 2024-07-27 23:07:25 , 38 , 0 , 完！全！忠！诚！ 支持米哈游一切决策！ 原神一点问题都没有！一定要保持住！最好再有点进步！ 散兵伟大！无需多言！
四川 , 297655574 , 缱绻人 , 2024-07-27 23:35:04 , 1 , 0 , 散兵，不可战胜的
天津 , 278595076 , 精英龍脉official , 2024-07-27 23:36:07 , 0 , 0 , 哈人
广西 , 247858385 , 励志满命草神 , 2024-07-28 00:36:21 , 0 , 0 , 醒醒，你少了句号
江苏 , 281977178 , 硪妻善逸 , 2024-07-27 23:07:24 , 95 , 3 , 我不懂为什么原神玩家从19年到现在都能一直坚信是外面在打压他们😅从200w粉丝到2000w，逆基数打压你们是独一档😅👍
北京 , 306009952 , 林aaaaanaaaaa , 2024-07-27 23:07:24 , 23 , 1 , fuck you
广东 , 159270218 , sana天下第一可爱 , 2024-07-27 23:07:18 , 1 , 1 , _(拉尼_蹲笑)_(拉尼_蹲笑)
山东 , 83861964 , 煕顏 , 2024-07-27 23:07:04 , 1 , 1 , 真的很讨厌刷屏
湖南 , 301133768 , 至此没 , 2024-07-27 23:06:59 , 529 , 14 , 有一群神秘的人。玩了1000多天的原神，60级的账号。只为了在4.8这一天当水军黑原神🤣🤣
甘肃 , 76363275 , Y今样 , 2024-07-27 23:39:02 , 30 , 2 , 呜呜呜，我想起来了，那时候我被神秘力量下载了原，我都想起来了_(偶像姬-沮丧)
江苏 , 81388908 , 愚杜 , 2024-07-28 00:12:28 , 22 , 2 , 赞到你这真绷不住了，卧薪尝胆啊🤣
上海 , 73149593 , 大熊iceBearrrr , 2024-07-28 04:24:44 , 2 , 3 , 这句话也挺有意思的，翻了大多数评论 真1000天的老登很少，怎么就成你口中的主要群体了，偷换概念？
浙江 , 82641301 , 微光-升华 , 2024-07-27 23:06:59 , 18 , 1 , 支持，支持策划的一切决定，把不支持的全部赶出去！
广东 , 295441085 , 棒棒糖好苦嗷 , 2024-07-27 23:06:58 , 62 , 1 , 诶🤓👆你以为我是技术手段吗，我是人工我能刷吗 前面忘了，中间忘了，后面忘了，大抵是被世界树删除了 总之高洁善良，接受不了的人才该自己反思原因
湖南 , 290956882 , 余白之下 , 2024-07-27 23:40:19 , 0 , 0 , 连个头像都没有，你是人工吗？你是猫娘，快点给老子叫啊
广东 , 163816035 , 那就换个 , 2024-07-27 23:06:57 , 37 , 2 , 要封为什么不封彻底一点啊，连带游戏帐号十年大礼包_(吃糖葫芦)😉
河南 , 337633074 , 公分额度 , 2024-07-27 23:06:56 , 24 , 1 , 我是水军，会不会把我封掉?
广东 , 286369404 , 醉梦久 , 2024-07-27 23:06:55 , 57 , 2 , 哎，如果我们5.0前瞻疯狂举报直播间的话🤓👆
湖北 , 83569902 , 老夜阳 , 2024-07-27 23:53:35 , 0 , 0 , 好主意
广东 , 286369404 , 醉梦久 , 2024-07-27 23:08:00 , 128 , 4 , 求求你把我封了吧，我想要荣誉证书
吉林 , 275506345 , 臧墨 , 2024-07-28 01:24:18 , 0 , 0 , 不行你没被认可
河北 , 342002930 , 蒙德的风温迪 , 2024-07-27 23:07:59 , 120 , 6 , 除开一部分水军，大部分玩家只是想要官方的一个表示，之前的克洛琳德，希格雯文案，现在的龙王，4.8剧情，这些是你们自己的策划和运营做的妖，等你们把这些问题给大家解决了，你们再来封，到时候再喷的那就真的是水军，你们封起来也不会有压力不对吗
浙江 , 425433891 , 人类1234586 , 2024-07-27 23:37:24 , 1 , 0 , 克洛琳德和希格雯的节奏真是节奏吗？就跟赛博龙脉一样一样的
北京 , 163689152 , YunguiL , 2024-07-27 23:07:59 , 257 , 7 , …所以结论就是这个？你们真觉得水军是凭空生出来的？还搁这装白净呢？评价是bybl
广东 , 433277493 , 我的派派酱 , 2024-07-27 23:07:57 , 265 , 12 , 你也知道下场了，我才发一条就给荣誉证书，真讨论不了一点散兵?。
河南 , 341631456 , 华sama , 2024-07-28 03:09:46 , 0 , 0 , 羡慕
陕西 , 245642494 , 律回岁晚 , 2024-07-28 12:46:19 , 0 , 0 , 羡慕
河南 , 304806011 , 红尘渡厄真君 , 2024-07-28 17:41:46 , 0 , 0 , 羡慕了，我攻击力还是太低了
河南 , 82939616 , 天潭清响 , 2024-07-27 23:07:57 , 101 , 1 , 笑点解析：用心创作
广东 , 156680081 , 提拉米苏有百合香 , 2024-07-27 23:07:53 , 204 , 7 , 除了禁言封号还会什么？几百天的账号都是水军是不是？要不要脸？
河南 , 426057984 , 该死的盗号狗123 , 2024-07-27 23:38:38 , 7 , 1 , 他发内容你真看不到？😓
江西 , 417341547 , 止殇止冠 , 2024-07-27 23:40:52 , 33 , 3 , 别哔哔，你没开活动
四川 , 286931722 , 星游梦 , 2024-07-27 23:42:16 , 14 , 2 , 你顶着广东ip可是会被打成水军的😂
北京 , 294728663 , 青枫89757 , 2024-07-27 23:07:52 , 115 , 1 , 不是兄弟，你b站掉了几万粉你是真不看啊
四川 , 312695997 , 珞亓 , 2024-07-28 12:21:26 , 6 , 0 , 还是在买了很多粉丝的前提下，不然掉的更多_(玲可 舒服)
北京 , 5725262 , 砂糖家の米汤 , 2024-07-27 23:07:51 , 0 , 0 , 。
安徽 , 15224472 , 深度覆盖 , 2024-07-27 23:07:46 , 28 , 1 , 支持米哈游的一切决定，加速！
山东 , 310806912 , sealsss , 2024-07-27 23:07:41 , 1 , 0 , _(阿姬得意)吃瓜🍉
湖南 , 301133768 , 至此没 , 2024-07-27 23:07:37 , 313 , 4 , 我来当水军谁给我发钱😊
广西 , 276151625 , 人人夸我美食家 , 2024-07-27 23:36:34 , 6 , 1 , 我给你500摩拉😇
福建 , 297780068 , 䶈 , 2024-07-27 23:37:13 , 0 , 0 , 给你发摩拉_(阿姬得意)
贵州 , 267670219 , 恍然一梦了然如初 , 2024-07-28 00:49:15 , 3 , 1 , 没人发钱，我们只是表达自己的看法，何错之有
四川 , 291815567 , 我是好哥哥a , 2024-07-27 23:07:36 , 98 , 3 , 这题我会，tx水军
湖南 , 380301341 , 悠天小烨 , 2024-07-28 11:54:28 , 0 , 0 , 千律闹麻了🤣
广东 , 380815044 , 想跟芙芙看日出 , 2024-07-28 11:59:45 , 0 , 0 , 腾讯和米哈游都合作了，应该是wy才对
福建 , 297780068 , 䶈 , 2024-07-27 23:07:35 , 68 , 2 , 完！全！忠！诚！ 支持米哈游一切决策！ 原神一点问题都没有！一定要保持住！最好再有点进步！ 散兵伟大！无需多言！ 123111
四川 , 422642866 , 无乘ii , 2024-07-27 23:07:34 , 10 , 2 , 报警，让现实的“天理”去干掉这群不法分子！别特么扯你的社区运营能力了，你们这群人我是一点都信不过，不报警等着以后人家继续干你啊？！
广东 , 278961736 , 西南良 , 2024-07-27 23:07:32 , 10 , 0 , 支持是肯定的，但mys创作方面什么时候能再次“伟大”？_(开拓者 吃瓜ing)
山西 , 200490484 , 惟鲁 , 2024-07-27 23:07:32 , 3 , 0 , 不是，哥们，你置顶呢？
山西 , 299436068 , 完美游戏 , 2024-07-27 23:36:41 , 0 , 0 , 还在呢？怎么了？
浙江 , 387722639 , 是花生不是花生 , 2024-07-27 23:07:31 , 3 , 0 , 难评
北京 , 163689152 , YunguiL , 2024-07-27 23:09:15 , 39 , 2 , 希望你能关闭和封停这些水军，然后我们再看看，是不是如你所料，这个社区就平静下来了_(心情复杂)；
黑龙江 , 72206866 , 薛定谔　 , 2024-07-27 23:09:14 , 7 , 0 , 难绷
江西 , 189808507 , 孩子们该上潮了 , 2024-07-27 23:09:12 , 30 , 2 , 我是水军快封我
湖南 , 275424884 , 爱民如子高坚果儿 , 2024-07-27 23:09:11 , 12 , 1 , 笑死🤣
广东 , 21646672 , 落难的苹果 , 2024-07-27 23:09:05 , 18 , 2 , 支持小黑屋，维护社区环境，封禁所有下场账号
广东 , 21646672 , 落难的苹果 , 2024-07-27 23:09:16 , 1 , 0 , 加速
四川 , 293522501 , 一条Lutefisk , 2024-07-27 23:38:58 , 0 , 0 , 转人工
河南 , 358025126 , 兔飞飞like猫丞丞 , 2024-07-27 23:09:00 , 72 , 2 , 发烧了😫 哦原来没有，才3℃😗 啊，3℃😰😰 想起来了😃🤗🤓 我曾三度遭受背叛😏 只要把记忆删掉，我们虾仁犯就是心地善良😃 只要把差评删掉，新活动就是好评如潮🤣🤓😭 只要把老玩家删掉，社区就是一片勃勃生机，万物竞发的景象☝🤓 我们原神官方真是太有实力了啦🤣
山东 , 344466932 , YGG笑纳 , 2024-07-27 23:56:13 , 0 , 0 , 号还给号主谢谢，代肝收了多少钱啊累不累啊_(开拓者 吃瓜脸)
湖南 , 82137234 , odesza , 2024-07-28 01:48:11 , 0 , 0 , 转人工😋
广东 , 321101305 , 沫攻 , 2024-07-27 23:08:55 , 34 , 1 , 你无敌了_(花火 嘿嘿)
云南 , 6841592 , 工藤藤 , 2024-07-27 23:08:54 , 97 , 1 , 我不喷 我只看戏 顺带提一嘴 已经停氪了_(可莉-小魔女)
湖南 , 380301341 , 悠天小烨 , 2024-07-28 11:54:23 , 1 , 0 , 千律闹麻了🤣
四川 , 195594707 , 妄q , 2024-07-28 12:44:42 , 0 , 0 , 转人工
上海 , 256256884 , 我跳跳跳刀呢i , 2024-07-27 23:08:47 , 285 , 2 , 笑点解析：评论成功
广东 , 185724296 , BrianLyu , 2024-07-28 13:01:17 , 2 , 0 , 笑点解析：无法看最新评论，只能看热门和最早
广西 , 73194445 , 茶姬 , 2024-07-27 23:08:44 , 9 , 2 , 要不考虑动用法律手段吧，既是保护自己也是保护玩家
河北 , 107105051 , 桴图 , 2024-07-27 23:08:36 , 24 , 1 , 真假，是水军啊😋
辽宁 , 433167027 , 5命提纳里 , 2024-07-27 23:45:30 , 2 , 0 , 我说你是水军你就是水军
湖南 , 353783401 , 终归于散 , 2024-07-27 23:08:35 , 5 , 3 , 必须严厉打击，刷屏已经影响到正常玩家的心情了，并且建议小黑屋容量加大_(米游姬-乖巧)
安徽 , 221855781 , 闪亮泡泡 , 2024-07-27 23:08:34 , 7 , 0 , 我今天特地下回来就是截图支持你的，举双手支持！😂😂
湖北 , 303472539 , 開摆 , 2024-07-27 23:08:28 , 6 , 0 , 太对了🤓
重庆 , 76222227 , 顾南顾北丶 , 2024-07-27 23:08:25 , 2 , 0 , 支持！_(萨姆 出击)
江西 , 316828077 , 逍遥无游12 , 2024-07-27 23:08:15 , 0 , 0 , _(流萤 比心)
河南 , 331769986 , 天堂口云瑶 , 2024-07-27 23:08:10 , 0 , 0 , 人机
广东 , 74215639 , 葉夜ょ , 2024-07-27 23:08:06 , 3 , 1 , 个人建议嘛，动用一下法律程序，直接抓人好了_(诺登斯_盯)
广东 , 273861380 , 跃上星宿间 , 2024-07-27 23:08:03 , 4 , 1 , 支持，水军太猖狂了，要狠狠打击_(米游姬 好耶)
广西 , 276683528 , 轻狂大小姐 , 2024-07-27 23:08:00 , 19 , 1 , 🤣👉🏻🤡
江苏 , 304401934 , 爤爤鏾鏾 , 2024-07-27 23:11:06 , 0 , 0 , 支持官方
广东 , 297147070 , 九点一十九 , 2024-07-27 23:11:04 , 539 , 17 , <img src="https://upload-bbs.miyoushe.com/upload/2024/07/27/297147070/6c086292999303e89e0881d297d11428_3341491596106681413.jpg">
河南 , 433423356 , 唐瑢二号机 , 2024-07-27 23:40:58 , 11 , 0 , 大单！
湖南 , 316314752 , 玲珑醉吖 , 2024-07-27 23:54:33 , 10 , 0 , 这吊图，绷不住了
黑龙江 , 291365591 , 五郎的下面的绷带 , 2024-07-28 03:44:15 , 3 , 0 , 安可_(米游姬糖葫芦)
河北 , 319593885 , throwupanddown , 2024-07-27 23:10:59 , 0 , 0 , _(米游姬-吃瓜)_(米游姬-吃瓜)_(米游姬-吃瓜)
江西 , 335958202 , 洛花随风 , 2024-07-27 23:10:56 , 2 , 0 , 快加大力度_(阿姬倒地)
黑龙江 , 306902001 , 旅刑者007号 , 2024-07-27 23:10:56 , 2 , 0 , 乐
新疆 , 176536080 , 险天下 , 2024-07-27 23:10:39 , 5 , 1 , 惩罚搞重点，否则每次都有带节奏的。不过支持！
广东 , 265723796 , qqiee , 2024-07-27 23:48:57 , 1 , 0 , 真水军来了
河北 , 279695557 , 好名字哦1 , 2024-07-27 23:10:18 , 18 , 0 , 我有一个主意🤓🤓🤓👆👆👆
德国 , 72251471 , 龙井奶盖 , 2024-07-27 23:10:05 , 5 , 3 , 社管这块真的得跟上，我们毕竟是剧情玩家
江苏 , 335538485 , 是芝士蛋挞 , 2024-07-27 23:10:01 , 1 , 0 , 支持！
江西 , 320716042 , 终了是无 , 2024-07-27 23:09:57 , 4 , 0 , 开锁
广西 , 263155311 , 啊这哈哈哈哈快快快 , 2024-07-27 23:09:55 , 23 , 2 , 支持!建议账号也一起封了，太影响社区环境了😡
吉林 , 295637487 , GCVillager , 2024-07-27 23:09:53 , 7 , 2 , 赶紧的！怎么有公司自家社区管不住啊？_(翡翠 鞭打)
黑龙江 , 175795997 , eerrlq , 2024-07-27 23:09:51 , 4 , 1 , 支楞起来呀，社区管好才第一步。能否抓出幕后
浙江 , 189976091 , ForGetBe , 2024-07-27 23:09:43 , 3 , 1 , 干得漂亮！
